r,l,t,is_success,episode_success,episode_grasp_success,episode_pick_success,episode_collision_count,training_stage_id,episode_object_goal_distance_mean,episode_object_goal_distance_final,episode_gripper_object_distance_mean,episode_gripper_object_distance_min,episode_gripper_object_distance_final,episode_object_lift_mean,episode_object_lift_max,episode_object_lift_final,episode_goal_lift_final,episode_action_norm_mean,episode_reward_environment_mean,episode_reward_total_mean,episode_reward_goal_distance_mean,episode_reward_gripper_distance_mean,episode_reward_lift_mean,episode_reward_height_overshoot_mean,episode_reward_success_bonus_mean,episode_reward_action_penalty_mean,episode_reward_collision_penalty_mean,episode_stage_reach_fraction,episode_stage_grasp_fraction,episode_stage_transport_fraction,episode_stage_success_fraction,monitor_file,episode,cumulative_timesteps,run,algorithm,reward,label
-16.680166,50,54.328716,0.0,0.0,0.0,0.0,0.0,0.0,0.2287080731053143,0.2287080729783165,0.2219090179760987,0.1423680031823909,0.3007606766081252,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.2158240886428271,1.111392415452492,-0.2287080731053143,-0.3336033151137554,-0.0571770182763285,-0.2662908215713184,0.0009784488884165,0.0,0.0,-0.0111139241545249,0.0,1.0,0.0,0.0,0.0,env_2.monitor.csv,28,1400,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-17.41572,50,55.113542,0.0,0.0,0.0,0.0,0.0,0.0,0.3031054323275549,0.3031054322167755,0.2183215389774754,0.137892394204776,0.2339327058925488,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.2487398370507459,1.1530635550388613,-0.3031054323275549,-0.3483143915168312,-0.0757763580818887,-0.2619858467729705,0.0009784488884165,0.0,0.0,-0.0115306355503886,0.0,1.0,0.0,0.0,0.0,env_4.monitor.csv,29,1450,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-16.522696,50,55.388547,0.0,0.0,0.0,0.0,0.0,0.0,0.1598275735353383,0.1598275733984473,0.2329139935625509,0.1722327862843408,0.2326411492336724,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.16378040101703,1.1978682230753277,-0.1598275735353383,-0.3304539190012323,-0.0399568933838345,-0.2794967922750611,0.0009784488884165,0.0,0.0,-0.0119786822307532,0.0,1.0,0.0,0.0,0.0,env_7.monitor.csv,30,1500,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-18.880301,50,56.247799,0.0,0.0,0.0,0.0,0.0,0.0,0.3091280943062617,0.3091280942325219,0.2412321522691204,0.129281132762279,0.2699463200504717,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.1704333716913712,1.182385747656041,-0.3091280943062617,-0.3776060148876537,-0.0772820235765654,-0.2894785827229445,0.0009784488884165,0.0,0.0,-0.0118238574765604,0.0,1.0,0.0,0.0,0.0,env_0.monitor.csv,31,1550,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-16.823495,50,56.381022,0.0,0.0,0.0,0.0,0.0,0.0,0.2393473748346159,0.239347374702027,0.2215667093413586,0.1786026616140739,0.1843751957512884,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.2353550789314645,1.173146064245017,-0.2393473748346159,-0.336469906672318,-0.0598368437086539,-0.2658800512096302,0.0009784488884165,0.0,0.0,-0.0117314606424501,0.0,1.0,0.0,0.0,0.0,env_5.monitor.csv,32,1600,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-14.761209,50,56.383902,0.0,0.0,0.0,0.0,0.0,0.0,0.2411991892832588,0.2411991892246268,0.1873771985678852,0.1096222128085209,0.182493764677543,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.1075929643447655,1.1050186940840885,-0.2411991892832588,-0.2952241736547012,-0.0602997973208147,-0.2248526382814622,0.0009784488884165,0.0,0.0,-0.0110501869408408,0.0,1.0,0.0,0.0,0.0,env_1.monitor.csv,33,1650,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-12.087219,50,56.54295,0.0,0.0,0.0,0.0,0.0,0.0,0.2361296666163546,0.2361296665078541,0.1431641215678958,0.0661194622096701,0.1093530869689145,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.1909497979396067,1.189345689458172,-0.2361296666163546,-0.2417443705417288,-0.0590324166540886,-0.1717969458814751,0.0009784488884165,0.0,0.0,-0.0118934568945817,0.0,0.96,0.04,0.0,0.0,env_6.monitor.csv,34,1700,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-14.378049,50,56.545674,0.0,0.0,0.0,0.0,0.0,0.0,0.2155326547805634,0.2155326546525377,0.1859527943179847,0.1225958979922996,0.2490830827254801,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.2052813891180584,1.15129028828934,-0.2155326547805634,-0.2875609708711993,-0.0538831636951408,-0.2231433531815816,0.0009784488884165,0.0,0.0,-0.0115129028828934,0.0,1.0,0.0,0.0,0.0,env_3.monitor.csv,35,1750,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-19.971983,50,58.91981,0.0,0.0,0.0,0.0,0.0,0.0,0.2390150740867182,0.2390150740031666,0.2738901162668383,0.1738395906870136,0.3250360934183854,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.1499180254203088,1.1996205938589983,-0.2390150740867183,-0.3994396650920589,-0.0597537685216795,-0.3286681395202058,0.0009784488884165,0.0,0.0,-0.0119962059385899,0.0,1.0,0.0,0.0,0.0,env_2.monitor.csv,36,1800,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-9.182267,50,58.935288,0.0,0.0,0.0,0.0,0.0,0.0,0.235366141491343,0.2371398003544861,0.0959227833478427,0.0086741597679175,0.2181498326329985,0.0063108570650066,0.0270266715490944,0.0048922445797834,0.2236764792362475,1.098531156116686,-0.235366141491343,-0.1836453415569366,-0.0588415353728357,-0.1151073400174113,0.0012888453944773,0.0,0.0,-0.0109853115611668,0.0,0.7,0.3,0.0,0.0,env_7.monitor.csv,37,1850,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-11.742562,50,59.70435,0.0,0.0,0.0,0.0,0.0,0.0,0.1485652963621094,0.1485652962556133,0.1564427720932192,0.0971264576355346,0.23804158985486,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.119790977793331,1.0957041811799884,-0.1485652963621094,-0.2348512435257737,-0.0371413240905273,-0.187731326511863,0.0009784488884165,0.0,0.0,-0.0109570418117998,0.0,1.0,0.0,0.0,0.0,env_4.monitor.csv,38,1900,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-18.795314,50,60.83831,0.0,0.0,0.0,0.0,0.0,0.0,0.2197255033366701,0.2197255032112392,0.2587272630345636,0.147552620653228,0.273033512022917,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.2050397653003373,1.1480630042441111,-0.2197255033366701,-0.3759062726296686,-0.0549313758341675,-0.3104727156414764,0.0009784488884165,0.0,0.0,-0.0114806300424411,0.0,1.0,0.0,0.0,0.0,env_0.monitor.csv,39,1950,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-17.532443,50,60.971886,0.0,0.0,0.0,0.0,0.0,0.0,0.2823685958874996,0.2823685957722124,0.2242789509623189,0.1554142223552286,0.1904732710225849,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.2413008096814985,1.1900420301687062,-0.2823685958874996,-0.3506488615399281,-0.0705921489718749,-0.2691347411547828,0.0009784488884165,0.0,0.0,-0.011900420301687,0.0,1.0,0.0,0.0,0.0,env_5.monitor.csv,40,2000,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-17.662795,50,60.974839,0.0,0.0,0.0,0.0,0.0,0.0,0.2170126948986878,0.2170126947823744,0.2408825003958086,0.161194361137581,0.2580202371258525,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.1881994600883976,1.0922172210627732,-0.2170126948986878,-0.3532558975218536,-0.0542531737246719,-0.2890590004749704,0.0009784488884165,0.0,0.0,-0.0109221722106277,0.0,1.0,0.0,0.0,0.0,env_1.monitor.csv,41,2050,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-21.318057,50,61.133244,0.0,0.0,0.0,0.0,0.0,0.0,0.1871750237476613,0.1871750236112082,0.3078604925028066,0.1757811578059682,0.2625403424821375,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.1903717848846604,1.1113236767294623,-0.1871750237476613,-0.4263611348191612,-0.0467937559369153,-0.3694325910033678,0.0009784488884165,0.0,0.0,-0.0111132367672946,0.0,1.0,0.0,0.0,0.0,env_6.monitor.csv,42,2100,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-17.693534,50,61.136683,0.0,0.0,0.0,0.0,0.0,0.0,0.3722080176250083,0.3722080175347459,0.2085478081629274,0.1487546798608399,0.2364205073422624,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.2488739736375575,1.1539763594709191,-0.3722080176250083,-0.3538706889080577,-0.093052004406252,-0.2502573697955129,0.0009784488884165,0.0,0.0,-0.0115397635947091,0.0,1.0,0.0,0.0,0.0,env_3.monitor.csv,43,2150,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-13.921475,50,62.436301,0.0,0.0,0.0,0.0,0.0,0.0,0.1357269292308913,0.1357269291012166,0.1950420894373712,0.1184432084127613,0.1350025435968634,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.1327085416372381,1.142570996197639,-0.1357269292308913,-0.2784295007061281,-0.0339317323077228,-0.2340505073248455,0.0009784488884165,0.0,0.0,-0.0114257099619763,0.0,1.0,0.0,0.0,0.0,env_7.monitor.csv,44,2200,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-18.205562,50,63.07073,0.0,0.0,0.0,0.0,0.0,0.0,0.2697773089180554,0.269777308814054,0.2382113195098071,0.1401762037533821,0.2326082257080172,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.2086471247767762,1.1791783631797803,-0.2697773089180554,-0.3641112453846634,-0.0674443272295138,-0.2858535834117686,0.0009784488884165,0.0,0.0,-0.0117917836317978,0.0,1.0,0.0,0.0,0.0,env_2.monitor.csv,45,2250,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-18.551743,50,63.856041,0.0,0.0,0.0,0.0,0.0,0.0,0.1939291212335641,0.1939291211491873,0.2602547694126843,0.1897193007913805,0.1972962952419579,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.1237233493109594,1.1225313547794251,-0.1939291212335641,-0.3710348682629898,-0.048482280308391,-0.312305723295221,0.0009784488884165,0.0,0.0,-0.0112253135477942,0.0,1.0,0.0,0.0,0.0,env_4.monitor.csv,46,2300,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-10.887784,50,64.989593,0.0,0.0,0.0,0.0,0.0,0.0,0.2716304664922867,0.2732728662436109,0.1156887121140479,0.0679235554603895,0.0970449729633172,0.0063930953038897,0.0177225353211703,0.0048823794553903,0.1209628725413965,1.2300231503210413,-0.2716304664922867,-0.2177556836023616,-0.0679076166230716,-0.1388264545368575,0.0012786190607779,0.0,0.0,-0.0123002315032104,0.0,0.96,0.04,0.0,0.0,env_0.monitor.csv,47,2350,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-19.603348,50,65.123797,0.0,0.0,0.0,0.0,0.0,0.0,0.1997093324284885,0.1997093323187312,0.2765661524700114,0.1899692692551403,0.3318538498262049,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.1640751814963341,1.123869450444035,-0.1997093324284885,-0.3920669616871594,-0.0499273331071221,-0.3318793829640135,0.0009784488884165,0.0,0.0,-0.0112386945044403,0.0,1.0,0.0,0.0,0.0,env_5.monitor.csv,48,2400,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-11.647964,50,65.125805,0.0,0.0,0.0,0.0,0.0,0.0,0.1437416588925055,0.1437416587553433,0.15519167876598,0.0636234727484548,0.0653342970003702,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.14807201383547,1.1772299864710365,-0.1437416588925055,-0.2329592802185962,-0.0359354147231263,-0.1862300145191761,0.0009784488884165,0.0,0.0,-0.0117722998647103,0.0,0.94,0.06,0.0,0.0,env_1.monitor.csv,49,2450,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
-17.66406,50,65.284961,0.0,0.0,0.0,0.0,0.0,0.0,0.3244429193275892,0.3244429192355892,0.2182419950526733,0.1647474313382944,0.2360042199003579,0.0048922444420829,0.0048922445797835,0.0048922445797835,0.2216588065313712,1.125852539105621,-0.3244429193275892,-0.353281200397745,-0.0811107298318973,-0.261890394063208,0.0009784488884165,0.0,0.0,-0.0112585253910562,0.0,1.0,0.0,0.0,0.0,env_6.monitor.csv,50,2500,20260510_003902_sac_curriculum_air,SAC,shaped,sac_curriculum_air
